Day,MoveSpeed,MaxEnergy,Size,SensorProbability,SensorSize,WarningRange,EntityID
700,4,87,1.212984,0.4685684,20,10,418
700,4,87,1.212984,0.4685684,20,10,421
700,5,110,1.479438,0.237589,20,10,469
700,4,111,1.181147,0.02990377,20,10,460
700,5,110,1.479438,0.237589,20,10,430
700,5,110,1.479438,0.237589,20,10,433
700,3,85,0.8655667,0.1684163,20,10,436
700,3,85,0.8655667,0.1684163,20,10,439
700,2,87,1.062046,0.02708447,20,10,391
700,2,87,1.062046,0.02708447,20,10,442
700,4,116,0.8668046,0.1530045,20,10,445
700,4,116,0.8668046,0.1530045,20,10,448
700,1,91,1.344113,0.02799869,20,10,451
700,1,91,1.344113,0.02799869,20,10,454
700,4,111,1.181147,0.02990377,20,10,457
700,4,93,0.8649081,0.3733542,20,10,378
700,5,83,1.057162,0.8966306,20,10,493
700,4,116,0.8668046,0.1530045,20,10,397
700,4,116,0.8668046,0.1530045,20,10,463
700,5,110,1.479438,0.237589,20,10,403
700,5,83,1.057162,0.8966306,20,10,417
700,4,111,1.181147,0.02990377,20,10,396
700,4,111,1.181147,0.02990377,20,10,475
700,5,109,1.450766,0.9542458,20,10,380
700,4,87,1.212984,0.4685684,20,10,395
700,4,87,1.212984,0.4685684,20,10,481
700,5,99,0.8842672,0.2018471,20,10,405
700,1,88,1.13449,0.9777267,20,10,412
700,5,109,1.450766,0.9542458,20,10,487
700,1,91,1.205008,0.02799869,20,10,603
700,5,92,1.278061,0.3610244,20,10,503
700,4,116,0.7770974,0.1530045,20,10,591
700,5,92,1.278061,0.3610244,20,10,517
700,5,92,1.278061,0.3610244,20,10,520
700,4,87,1.196397,0.4685684,20,10,523
700,4,87,1.196397,0.4685684,20,10,526
700,3,85,0.8129635,0.1684163,20,10,554
700,2,87,0.9521332,0.02708447,20,10,573
700,4,111,1.103124,0.02990377,20,10,385
700,4,111,1.103124,0.02990377,20,10,484
700,5,110,1.389528,0.237589,20,10,386
700,5,110,1.389528,0.237589,20,10,536
700,5,110,1.389528,0.237589,20,10,539
700,5,110,1.389528,0.237589,20,10,542
700,3,85,0.8129635,0.1684163,20,10,545
700,3,85,0.8129635,0.1684163,20,10,548
700,2,87,0.9521332,0.02708447,20,10,582
700,5,92,1.220967,0.3610244,20,10,558
700,5,92,1.220967,0.3610244,20,10,506
700,5,110,1.357342,0.237589,20,10,561
700,5,110,1.357342,0.237589,20,10,490
700,5,109,1.401897,0.9542458,20,10,491
700,2,87,0.9521332,0.02708447,20,10,576
